task_name,ecr_image_uri,image_digest,image_ref_pinned,in_ecr,pushed_at,size_mb,language,category,repo,pass_at_8
oxc-project-oxc-11437,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:oxc-project-oxc-11437,sha256:45682b0cf56c4d466649f386ecc53b3ebdad75967fe17ba25cf8b57524178429,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:45682b0cf56c4d466649f386ecc53b3ebdad75967fe17ba25cf8b57524178429,yes,2026-07-01 16:10:46.181000+00:00,1130.6,rust,Debugging and Repair,oxc-project/oxc,0/8
oxc-project-oxc-11810,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:oxc-project-oxc-11810,sha256:5d87548f32b2f4e4fdcf3d5c38230b7049621b4270f34b23e60b5a84e4bc40ba,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:5d87548f32b2f4e4fdcf3d5c38230b7049621b4270f34b23e60b5a84e4bc40ba,yes,2026-07-01 16:13:31.052000+00:00,987.7,rust,Debugging and Repair,oxc-project/oxc,0/8
oxc-project-oxc-2886,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:oxc-project-oxc-2886,sha256:eda1472d50f250efcb32cc2a5719de8971285a48aac124c82100afa30e4044fe,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:eda1472d50f250efcb32cc2a5719de8971285a48aac124c82100afa30e4044fe,yes,2026-07-01 16:10:28.244000+00:00,930.0,rust,Debugging and Repair,oxc-project/oxc,0/8
oxc-project-oxc-3729,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:oxc-project-oxc-3729,sha256:786854722715e885e031b9860a08b477714790de9747d90db85af8c1abd34da7,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:786854722715e885e031b9860a08b477714790de9747d90db85af8c1abd34da7,yes,2026-07-01 16:09:30.117000+00:00,813.5,rust,Debugging and Repair,oxc-project/oxc,0/8
oxc-project-oxc-3731,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:oxc-project-oxc-3731,sha256:dd20fd132e511bd9806fc07e78665396944cbd365a55f379a12d21b6512f5c92,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:dd20fd132e511bd9806fc07e78665396944cbd365a55f379a12d21b6512f5c92,yes,2026-07-01 16:09:12.955000+00:00,688.2,rust,Debugging and Repair,oxc-project/oxc,0/8
oxc-project-oxc-4759,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:oxc-project-oxc-4759,sha256:341edca982114a8cf597598048b88de022c7755ea5faf8ca6229a2db16a4c0d1,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:341edca982114a8cf597598048b88de022c7755ea5faf8ca6229a2db16a4c0d1,yes,2026-07-01 16:09:56.538000+00:00,955.4,rust,Software Engineering,oxc-project/oxc,0/8
oxc-project-oxc-4859,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:oxc-project-oxc-4859,sha256:f77408c4c5f686cadc97b134651c9446664aaa8a76eeee14503a50b0c7a2fc24,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:f77408c4c5f686cadc97b134651c9446664aaa8a76eeee14503a50b0c7a2fc24,yes,2026-07-01 16:10:26.323000+00:00,1110.7,rust,Software Engineering,oxc-project/oxc,0/8
oxc-project-oxc-7284,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:oxc-project-oxc-7284,sha256:cd7b053cf8a4f584004c39ec8d33f6dabcd507eda9428802f749d72d4150c290,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:cd7b053cf8a4f584004c39ec8d33f6dabcd507eda9428802f749d72d4150c290,yes,2026-07-01 16:09:59.734000+00:00,916.5,rust,Debugging and Repair,oxc-project/oxc,0/8
oxc-project-oxc-7943,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:oxc-project-oxc-7943,sha256:85c8aedc75766f393a849ae32c378ce93f16701157cef106c8fb7ee3be7c8da7,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:85c8aedc75766f393a849ae32c378ce93f16701157cef106c8fb7ee3be7c8da7,yes,2026-07-01 16:10:57.769000+00:00,1073.6,rust,Debugging and Repair,oxc-project/oxc,0/8
oxc-project-oxc-8458,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:oxc-project-oxc-8458,sha256:2f0068c267cb563b431efdbf5cf0948dcf52115a03d8690c8ef1201550b244fc,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:2f0068c267cb563b431efdbf5cf0948dcf52115a03d8690c8ef1201550b244fc,yes,2026-07-01 16:11:19.727000+00:00,1167.9,rust,Debugging and Repair,oxc-project/oxc,0/8
oxc-project-oxc-9223,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:oxc-project-oxc-9223,sha256:ea29eb5ab83ec6c25e70e73e59b913bff1e71c4d19a8670cb409fe4353e8f7bf,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:ea29eb5ab83ec6c25e70e73e59b913bff1e71c4d19a8670cb409fe4353e8f7bf,yes,2026-07-01 16:11:12.063000+00:00,1103.3,rust,Software Engineering,oxc-project/oxc,0/8
pachyderm-pachyderm-10016,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pachyderm-pachyderm-10016,sha256:43785cc14a21165b44591ff8a5e8ff5e13323eef49385d2033dbe95d327f790a,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:43785cc14a21165b44591ff8a5e8ff5e13323eef49385d2033dbe95d327f790a,yes,2026-07-01 16:10:36.320000+00:00,961.8,go,Debugging and Repair,pachyderm/pachyderm,0/8
pachyderm-pachyderm-10024,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pachyderm-pachyderm-10024,sha256:3010c8e241be93900649ffe9e0fc5e98d6e960913fcb82c6386747c58ee3af94,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:3010c8e241be93900649ffe9e0fc5e98d6e960913fcb82c6386747c58ee3af94,yes,2026-07-01 16:16:55.213000+00:00,2500.2,go,Software Engineering,pachyderm/pachyderm,0/8
pachyderm-pachyderm-10038,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pachyderm-pachyderm-10038,sha256:6efa17906da1a14daf62148ba5c75e94f05e4e452033516ea346e678d046eb80,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:6efa17906da1a14daf62148ba5c75e94f05e4e452033516ea346e678d046eb80,yes,2026-07-01 16:11:17.445000+00:00,1097.9,go,Data Querying and Databases,pachyderm/pachyderm,0/8
paddlepaddle-paddle-22879,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:paddlepaddle-paddle-22879,sha256:9f6618c8b9fcd3722d125f66ae287793f07eb3751d1157711753f0e06eafae81,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:9f6618c8b9fcd3722d125f66ae287793f07eb3751d1157711753f0e06eafae81,yes,2026-07-01 11:23:54.353000+00:00,713.5,python,Software Engineering,paddlepaddle/paddle,3/8
paddlepaddle-paddle-23938,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:paddlepaddle-paddle-23938,sha256:8acb845b076d3de3fa4dbb2668b175ed96dd0a4d02514d82f30d70a7463e6504,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:8acb845b076d3de3fa4dbb2668b175ed96dd0a4d02514d82f30d70a7463e6504,yes,2026-07-01 11:23:28.914000+00:00,950.4,python,Model Training and ML Infrastructure,paddlepaddle/paddle,0/8
paddlepaddle-paddle-lite-6509,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:paddlepaddle-paddle-lite-6509,sha256:ebd29b9c49fd50b62e2b879b4ababf4baa24025d6c76eb3c43b576f5dbf22ed7,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:ebd29b9c49fd50b62e2b879b4ababf4baa24025d6c76eb3c43b576f5dbf22ed7,yes,2026-07-01 16:09:44.143000+00:00,252.8,cpp,Software Engineering,paddlepaddle/paddle-lite,0/8
panoptes-pocs-428,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:panoptes-pocs-428,sha256:0aaf89bb00162fe7843e105b2704668e99b01eb11baf0b3fc124e1d9be33df7f,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:0aaf89bb00162fe7843e105b2704668e99b01eb11baf0b3fc124e1d9be33df7f,yes,2026-07-01 11:22:30.943000+00:00,506.2,python,Software Engineering,panoptes/pocs,0/8
paradigmxyz-reth-10004,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:paradigmxyz-reth-10004,sha256:64fe31f26f459c3d0659230a77c0a10f73fd13af554b52ac7f726af023310b4d,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:64fe31f26f459c3d0659230a77c0a10f73fd13af554b52ac7f726af023310b4d,yes,2026-07-01 16:13:30.305000+00:00,1719.4,rust,Software Engineering,paradigmxyz/reth,0/8
paradigmxyz-reth-16568,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:paradigmxyz-reth-16568,sha256:30deb107bdcb2b6b5f50196da2816896fb19309f94fff0a2ffa8e358d104f373,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:30deb107bdcb2b6b5f50196da2816896fb19309f94fff0a2ffa8e358d104f373,yes,2026-07-01 16:10:29.869000+00:00,1120.6,rust,Software Engineering,paradigmxyz/reth,0/8
paradigmxyz-reth-5733,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:paradigmxyz-reth-5733,sha256:f34975010d16ccafe138f55303f7c21c931eef13cf61246de7d1995e601b4baf,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:f34975010d16ccafe138f55303f7c21c931eef13cf61246de7d1995e601b4baf,yes,2026-07-01 16:13:06.957000+00:00,1492.9,rust,Software Engineering,paradigmxyz/reth,0/8
paradigmxyz-reth-6222,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:paradigmxyz-reth-6222,sha256:e865e7893628580816b8b85cb00e2fb97bdc32838de782f5d85630fc8e718f00,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:e865e7893628580816b8b85cb00e2fb97bdc32838de782f5d85630fc8e718f00,yes,2026-07-01 16:17:25.666000+00:00,2450.2,rust,Security,paradigmxyz/reth,0/8
parcel-bundler-parcel-9903,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:parcel-bundler-parcel-9903,sha256:f5aaf1f4f2b095ab9891d60014e9986bfb8b22d1663d26ad2018021ea89685c2,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:f5aaf1f4f2b095ab9891d60014e9986bfb8b22d1663d26ad2018021ea89685c2,yes,2026-07-01 16:10:14.273000+00:00,958.1,rust,Debugging and Repair,parcel-bundler/parcel,0/8
paritytech-jsonrpc-454,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:paritytech-jsonrpc-454,sha256:94632ce59e8e558a3e8e5abfbc76028911e148c9bca5f9ccc90500326e05d603,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:94632ce59e8e558a3e8e5abfbc76028911e148c9bca5f9ccc90500326e05d603,yes,2026-07-01 16:14:42.912000+00:00,1117.7,rust,Software Engineering,paritytech/jsonrpc,0/8
paritytech-jsonrpc-486,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:paritytech-jsonrpc-486,sha256:e83b86f27085a14bbb6cd4d5c779c931bb51e2a95b2af087745ea966c7913ca0,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:e83b86f27085a14bbb6cd4d5c779c931bb51e2a95b2af087745ea966c7913ca0,yes,2026-07-01 16:10:44.987000+00:00,826.1,rust,Software Engineering,paritytech/jsonrpc,0/8
paritytech-jsonrpc-512,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:paritytech-jsonrpc-512,sha256:beafd46df3f0089c471c4981ab7607155f7de9b860a141a725da4f354d0994ae,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:beafd46df3f0089c471c4981ab7607155f7de9b860a141a725da4f354d0994ae,yes,2026-07-01 16:09:25.826000+00:00,652.0,rust,Software Engineering,paritytech/jsonrpc,0/8
particle-iot-particle-cli-710,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:particle-iot-particle-cli-710,sha256:95c401293b50ff1f8ff9679ed027c83a23e2ec582d4987e0deff1d4b8321fe57,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:95c401293b50ff1f8ff9679ed027c83a23e2ec582d4987e0deff1d4b8321fe57,yes,2026-07-01 11:23:24.829000+00:00,302.8,javascript,Software Engineering,particle-iot/particle-cli,0/8
pass-culture-pass-culture-app-native-6631,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pass-culture-pass-culture-app-native-6631,sha256:8e3ac5eae936486c1c58f889072aad1a1d3e3587018c01cecb76359b4bac5ae2,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:8e3ac5eae936486c1c58f889072aad1a1d3e3587018c01cecb76359b4bac5ae2,yes,2026-07-01 11:37:06.041000+00:00,2330.9,typescript,Software Engineering,pass-culture/pass-culture-app-native,1/8
pass-culture-pass-culture-app-native-7506,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pass-culture-pass-culture-app-native-7506,sha256:857452c3131085d65f310b036943c0cbf3c08067acc64f2370d22007d331b600,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:857452c3131085d65f310b036943c0cbf3c08067acc64f2370d22007d331b600,yes,2026-07-01 11:30:56.258000+00:00,1915.6,typescript,Software Engineering,pass-culture/pass-culture-app-native,0/8
pass-culture-pass-culture-main-11174,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pass-culture-pass-culture-main-11174,sha256:316aee5d9663fd1bc8ba9d5221b33f74da9b1b3c342133997dcac5590cc4bbf2,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:316aee5d9663fd1bc8ba9d5221b33f74da9b1b3c342133997dcac5590cc4bbf2,yes,2026-07-01 11:24:48.446000+00:00,1227.1,python,Software Engineering,pass-culture/pass-culture-main,0/8
patternfly-patternfly-react-10676,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:patternfly-patternfly-react-10676,sha256:3c82a68001085b82655c69878bebfa4fe875f36b700c049014148a81db5cefd4,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:3c82a68001085b82655c69878bebfa4fe875f36b700c049014148a81db5cefd4,yes,2026-07-01 11:32:11.884000+00:00,1507.2,typescript,Software Engineering,patternfly/patternfly-react,3/8
payloadcms-payload-4874,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:payloadcms-payload-4874,sha256:0857aa010490be05e57aa825bc248e443aba8d0b9df1d1c466b4ee0f67252821,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:0857aa010490be05e57aa825bc248e443aba8d0b9df1d1c466b4ee0f67252821,yes,2026-07-01 11:24:15.950000+00:00,999.4,typescript,Software Engineering,payloadcms/payload,0/8
payloadcms-payload-8220,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:payloadcms-payload-8220,sha256:318622664ef06ffc6303049ee4657bb7e43f75ca7088ba462246b2c4eb8fe609,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:318622664ef06ffc6303049ee4657bb7e43f75ca7088ba462246b2c4eb8fe609,yes,2026-07-01 11:24:57.568000+00:00,986.5,typescript,Debugging and Repair,payloadcms/payload,0/8
payloadcms-payload-9115,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:payloadcms-payload-9115,sha256:7bb1324b74306e1a6f8ba51d1825b73dcdc8a477bdbe692742ee1393bbb059e0,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:7bb1324b74306e1a6f8ba51d1825b73dcdc8a477bdbe692742ee1393bbb059e0,yes,2026-07-01 11:24:21.458000+00:00,819.7,typescript,Debugging and Repair,payloadcms/payload,2/8
pennylaneai-pennylane-5390,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pennylaneai-pennylane-5390,sha256:7445221bc5eb3c2062881fcf1626e907eebc28c555b9cac47c22f2a99e3a4d22,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:7445221bc5eb3c2062881fcf1626e907eebc28c555b9cac47c22f2a99e3a4d22,yes,2026-07-01 11:23:33.464000+00:00,422.0,python,Scientific Computing and Domain Science,pennylaneai/pennylane,4/8
pennylaneai-pennylane-5495,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pennylaneai-pennylane-5495,sha256:9ad378bc27748719c441e9e59ed3c3f3758527bacbf9d3bae019ab6f35a294cb,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:9ad378bc27748719c441e9e59ed3c3f3758527bacbf9d3bae019ab6f35a294cb,yes,2026-07-01 11:23:27.683000+00:00,794.1,python,Scientific Computing and Domain Science,pennylaneai/pennylane,0/8
pennylaneai-pennylane-5500,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pennylaneai-pennylane-5500,sha256:b1ac6d29e8f46f6efa920792bd33fc0b68dfdd9500477937272ce012f18eff41,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:b1ac6d29e8f46f6efa920792bd33fc0b68dfdd9500477937272ce012f18eff41,yes,2026-07-01 11:23:39.076000+00:00,507.4,python,Scientific Computing and Domain Science,pennylaneai/pennylane,1/8
pennylaneai-pennylane-5764,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pennylaneai-pennylane-5764,sha256:2dcd0f09f76788a187e164e9b9145cf425ec7079813dbd2db77b258e0e557595,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:2dcd0f09f76788a187e164e9b9145cf425ec7079813dbd2db77b258e0e557595,yes,2026-07-01 11:24:42.639000+00:00,1276.7,python,Scientific Computing and Domain Science,pennylaneai/pennylane,0/8
pennylaneai-pennylane-5773,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pennylaneai-pennylane-5773,sha256:0156251eaadd556740d575c05a532d5c57686491ce746623aafa36ecb5a10243,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:0156251eaadd556740d575c05a532d5c57686491ce746623aafa36ecb5a10243,yes,2026-07-01 11:24:28.134000+00:00,861.2,python,Scientific Computing and Domain Science,pennylaneai/pennylane,4/8
pennylaneai-pennylane-5884,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pennylaneai-pennylane-5884,sha256:2f49f3452b84b06480c114c86f72857522cfbacedfade0035e29059c3e22ed9a,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:2f49f3452b84b06480c114c86f72857522cfbacedfade0035e29059c3e22ed9a,yes,2026-07-01 11:23:50.192000+00:00,657.9,python,Software Engineering,pennylaneai/pennylane,4/8
pennylaneai-pennylane-5927,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pennylaneai-pennylane-5927,sha256:a0efbc81e750a7be42534ab68ccead0243d646e9d33ef928c9966ca67c3bbe90,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:a0efbc81e750a7be42534ab68ccead0243d646e9d33ef928c9966ca67c3bbe90,yes,2026-07-01 11:23:37.696000+00:00,673.7,python,Software Engineering,pennylaneai/pennylane,4/8
pennylaneai-pennylane-6106,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pennylaneai-pennylane-6106,sha256:098ffc80c3ea08508585b8638a75d99bc593ffce16bdc8234f0bd3d14ae47407,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:098ffc80c3ea08508585b8638a75d99bc593ffce16bdc8234f0bd3d14ae47407,yes,2026-07-01 11:23:54.815000+00:00,768.3,python,Scientific Computing and Domain Science,pennylaneai/pennylane,4/8
pennylaneai-pennylane-6109,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pennylaneai-pennylane-6109,sha256:76248e987773a69758a021df92771652fc068b6b60604b29e95621a425791744,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:76248e987773a69758a021df92771652fc068b6b60604b29e95621a425791744,yes,2026-07-01 11:24:12.167000+00:00,627.1,python,Software Engineering,pennylaneai/pennylane,3/8
pennylaneai-pennylane-6121,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:pennylaneai-pennylane-6121,sha256:98e7c0e8396893889d6d52e3d65820851e31d00e982a5795d8459a61f826bce1,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:98e7c0e8396893889d6d52e3d65820851e31d00e982a5795d8459a61f826bce1,yes,2026-07-01 11:24:18.521000+00:00,1047.5,python,Software Engineering,pennylaneai/pennylane,3/8
perses-perses-1699,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:perses-perses-1699,sha256:36c42e2200558ee06d8c290c7b937db4417275b8919422a2f10a3eb9b511caaa,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:36c42e2200558ee06d8c290c7b937db4417275b8919422a2f10a3eb9b511caaa,yes,2026-07-01 16:10:02.178000+00:00,585.4,go,Software Engineering,perses/perses,0/8
perses-perses-2057,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:perses-perses-2057,sha256:769971d6cd405c713536d09073a012a50b160537aaa3aed25ab0669820082031,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:769971d6cd405c713536d09073a012a50b160537aaa3aed25ab0669820082031,yes,2026-07-01 16:11:46.122000+00:00,1090.6,go,Debugging and Repair,perses/perses,0/8
perses-perses-2081,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:perses-perses-2081,sha256:ce2c8689dfa5fdfa6f47ff2943a8839d47b7c5b150499c41715f76a0916c6815,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:ce2c8689dfa5fdfa6f47ff2943a8839d47b7c5b150499c41715f76a0916c6815,yes,2026-07-01 16:09:33.387000+00:00,495.4,go,Software Engineering,perses/perses,0/8
